composition,Tc_exp,contains_re
Li1.01NiO2,20.0,False
Li1.02Fe5O8.01,893.0,False
Li1.0Fe1.0Ti1.0O4,300.0,False
"Li1.1Zn1-xCrxAs (x = 0.03, 0.05, 0.10, 0.15)",218.0,False
Li1.2Zn0.4Ho0.00Fe2.00O4,848.0,True
Li1.2Zn0.4Ho0.03Fe1.97O4,835.0,True
Li1.2Zn0.4Ho0.06Fe1.94O4,824.0,True
Li1.2Zn0.4Ho0.09Fe1.91O4,814.0,True
Li1.2Zn0.4Ho0.12Fe1.88O4,810.0,True
Li1.2Zn0.4Ho0.15Fe1.85O4,806.0,True
Li2Mg1Mn3O8,38.0,False
Li2Mn3Ni1O8,130.0,False
Li2Mn3O8Zn1,22.0,False
Li3EuC4,225.0,True
Li3Ni2RuO6,100.0,False
Li97Ni153O250,210.0,False
LiCo0.2Ni0.8O2,95.0,False
LiFe0.82Mn0.18PO4,30.0,False
LiFe0.91Mn0.09PO4,30.0,False
LiFe0.97Mn0.03PO4,30.0,False
LiFe5O8,893.15,False
LiFePO4,30.0,False
LiHoF4,1.53,True
LiMn1.5Mg0.5O4,23.0,False
LiMn1.5Ni0.5O4,136.5,False
LiMn1.5Zn0.5O4,21.0,False
LiMn1.6Ni0.4O4,103.0,False
LiMn2O4,80.0,False
LiMnO2,118.0,False
LiNbO3:Co,630.0,False
LiNi0.25Mn0.25Co0.5O2,8.0,False
LiNi0.2Mn0.2Co0.6O2,60.0,False
LiNi0.33Mn0.33Co0.33O2,30.0,False
LiNi0.5Mn0.5O2,124.0,False
LiNi0.5Mn1.5O4,119.5,False
LiNi2H3(P2O7)2,5.6,False
LiNiO2,200.0,False
LiO6RuSr3,90.0,False
LiSr0.05Fe4.95O8,901.0,False
LiTaO3:Cr,883.15,False
LiTaO3:Cu,883.15,False
LiTb0.5Y0.5F4,1.119,True
LiTbF4,2.891,True
LiTiMg ferrite,325.0,False
LiZn0.5Mn1.5O4,38.5,False
Lu(Co0.91Al0.09)2,48.0,True
Lu0.20Ho0.80Ni2,12.0,True
Lu0.2Ho0.8Ni2,12.0,True
Lu0.40Ho0.60Ni2,8.7,True
Lu0.4Ho0.6Ni2,8.7,True
Lu0.5Ca0.5MnO3,110.0,True
Lu0.60Ho0.40Ni2,7.6,True
Lu0.6Ho0.4Ni2,7.6,True
Lu0.7Ca0.3MnO3,110.0,True
Lu0.80Ho0.20Ni2,5.0,True
Lu0.8Ho0.2Ni2,5.0,True
Lu0.9Ca0.1MnO3,110.0,True
Lu1,0.0,True
Lu11Tm39,11.0,True
Lu2Co12P7,150.0,True
Lu2Co13.6Si3.4,515.0,True
Lu2Fe13.6Si3.4,470.0,True
Lu2Fe14B,535.0,True
Lu2Fe14B (sx),549.0,True
Lu2Fe14BH2.5 (sx),602.0,True
Lu2Fe14C,495.0,True
Lu2Fe14Si3,467.5,True
Lu2Fe15Si2,450.0,True
Lu2Fe15Si2H1.04,471.0,True
Lu2Fe16.5Mn0.5,257.0,True
Lu2Fe16.5Ru0.5H0.4,272.0,True
Lu2Fe16.5Ru0.5H0.6,290.0,True
Lu2Fe16Mn1,300.0,True
Lu2Fe16Si,378.0,True
Lu2Fe16Si1,395.0,True
Lu2Fe16SiH0.81,413.0,True
Lu2Fe16SiH1.58,438.0,True
Lu2Fe17,278.0,True
Lu2Fe17C,490.0,True
Lu2Fe17Cy,657.0,True
Lu2Fe17H0.80,290.0,True
Lu2Fe17H2,449.0,True
Lu2Fe17H2.0,449.0,True
Lu2Fe17N2.5,675.0,True
Lu2Fe17N2.7,678.0,True
Lu2MnNiO6,38.0,True
Lu2Ni17,601.0,True
Lu2NiMnO6,43.0,True
Lu2O7V2,69.75,True
Lu2V2O7,70.0,True
Lu3Fe5O12,575.0,True
Lu4Fe4O12,260.0,True
Lu6Mn23,378.0,True
Lu6Mn23 Hx,266.0,True
Lu6Mn23Hx,266.0,True
LuCo3,380.0,True
LuCo₄B,396.0,True
LuFe10.5Si1.5,528.0,True
LuFe10Cr2,450.0,True
LuFe10Mo2,260.0,True
LuFe10Si2,540.0,True
LuFe10V2,483.0,True
LuFe11.3W0.7,490.0,True
LuFe11.5Ta0.5,505.0,True
LuFe11.5Ta0.5Hx,545.0,True
LuFe11Ti,498.0,True
LuFe11TiH,558.0,True
LuFe2,581.0,True
LuFe4Al8,197.3,True
LuFe4B,573.0,True
LuFe5.5Al6.5,263.0,True
LuFe5Al7,206.0,True
LuFe6Al6,327.0,True
LuFeAl,39.0,True
LuFeCo₃B,460.0,True
LuFe₂Co₂B,482.0,True
LuFe₃CoB,510.0,True
LuFe₄B,573.0,True
LuMn2Hx,201.0,True
LuMn6Ge4.5Ga1.5,324.0,True
LuMn6Ge4.75Ga1.25,337.0,True
LuMn6Ge5Ga1,350.0,True
LuMn6Sn4.0In2.0,221.0,True
LuMn6Sn4.2In1.8,226.0,True
LuMn6Sn4.4In1.6,236.0,True
LuMn6Sn4.6In1.4,252.0,True
LuMn6Sn4.8In1.2,263.0,True
LuMn6Sn5.0In1.0,278.0,True
LuMn6Sn5.1In0.9,293.0,True
LuMn6Sn5.2In0.8,280.0,True
LuMnO3,80.0,True
LuNi,4.0,True
LuO3V,101.0,True
Lu₂Fe₁₄C,495.0,True
MM2.0Fe14B,546.0,False
MM2.2Fe14B,546.0,False
MM2.4Fe14B,546.0,False
MM2.5Fe79B18.5,668.0,False
MM2.6Fe14B,546.0,False
MVS100,11.6,False
MVS120,4.0,False
MVS80,13.3,False
Magnetite (Fe3O4),858.0,False
Metallic Fe,1043.15,False
Mg(Fe0.6Ga0.4)2O4,292.5,False
Mg(Fe0.8Ga0.2)2O4,510.0,False
Mg0.15Zn0.65Co0.2Fe2O4,330.55,False
Mg0.1Zn0.7Co0.2Fe2O4,309.85,False
Mg0.2Cu0.3Zn0.5Fe2O4,520.0,False
Mg0.2Zn0.6Co0.2Fe2O4,363.85,False
Mg0.3Zn0.5Co0.2Fe2O4,373.35,False
Mg0.4Zn0.4Co0.2Fe2O4,441.35,False
Mg0.5Cd0.25Cu0.25Fe1.95La0.05O4,453.0,True
Mg0.5Cd0.25Cu0.25Fe1.9625La0.0375O4,423.0,True
Mg0.5Cd0.25Cu0.25Fe1.975La0.025O4,403.0,True
Mg0.5Cd0.25Cu0.25Fe1.9875La0.0125O4,383.0,True
Mg0.5Cd0.25Cu0.25Fe2O4,363.0,False
Mg0.5Cu0.5Cr0.5Fe1.5O4,591.0,False
Mg0.5Zn0.3Co0.2Fe2O4,516.05,False
Mg0.5Zn0.5Cr0.0Fe2.0O4,725.0,False
Mg0.5Zn0.5Cr0.2Fe1.8O4,691.0,False
Mg0.5Zn0.5Cr0.4Fe1.6O4,658.0,False
Mg0.5Zn0.5Cr0.6Fe1.4O4,618.0,False
Mg0.5Zn0.5Cr0.8Fe1.2O4,598.0,False
Mg0.5Zn0.5Cr1.0Fe1.0O4,582.0,False
Mg0.6Cu0.4Fe2O4,700.0,False
Mg0.75Co0.25Cr0.75Fe1.25O4,500.0,False
Mg0.95Fe0.05O,50.0,False
Mg0.97Co0.03TiO3,228.0,False
Mg1,0.0,False
Mg1.0Co0.0Cr1.0Fe1.0O4,370.0,False
Mg1.2Fe1.8O3.9,493.15,False
Mg1.35Fe1.3Ti0.35O4,347.0,False
Mg1Mn5O8,20.0,False
Mg2Pr,9.6,True
Mg3Tb,108.0,True
MgAl0.2Fe1.8O4,683.0,False
MgAl0.4Fe1.6O4,607.0,False
MgAl0.6Fe1.4O4,571.0,False
MgAl0.8Fe1.2O4,528.0,False
MgAl0.95Si0.05B14 (Fe impurity),335.0,False
MgAlB14 (Fe impurity),460.0,False
MgAlFeO4,508.0,False
MgFe2O4,638.15,False
MgGd0.05Fe1.95O4,642.0,True
MgMn2O4,1200.0,False
MgMn6Sn6,295.0,False
MgNi3Nb2O9,45.5,False
MgTb,81.0,True
Mn doped 3C-SiC (1%),250.0,False
Mn doped 3C-SiC (3%),250.0,False
Mn doped 3C-SiC (5%),250.0,False
Mn(COOCH3)2·4H2O,3.19,False
Mn(Co0.96Fe0.04)Ge,379.0,False
Mn(Cr0.5Fe0.5)2O4,402.0,False
Mn(Cr0.6Fe0.4)2O4,320.0,False
Mn(Cr0.9Fe0.1)2O4,46.0,False
Mn(OC14H29)4(TCNE),20.0,False
Mn+ implanted p-GaN,25.0,False
Mn-Bi,720.0,False
Mn-doped Bi2Se3,5.4,False
Mn-doped CuO,80.0,False
Mn-doped GaAs,172.0,False
Mn-doped GaAs (cited),70.0,False
Mn-doped GaN (0.06 at% Mn),300.0,False
Mn-doped GaN (0.1 at% Mn),300.0,False
Mn-doped Si,152.5,False
Mn-doped SiC,300.0,False
Mn-implanted 3C-SiC,245.0,False
Mn-implanted 6H-SiC,245.0,False
Mn-implanted Si,50.0,False
Mn-including InAs,280.0,False
Mn/Fe codoped ZnS,300.0,False
Mn/GaAs,20.0,False
Mn/SnO2,400.0,False
Mn0.026Ti0.974O2,340.0,False
Mn0.027Ge0.973,250.0,False
Mn0.02Ge0.98,274.0,False
Mn0.02Zn0.98O,300.0,False
Mn0.03125Ge0.96875,120.0,False
Mn0.033Ge0.967,285.0,False
Mn0.035Ge0.965,116.0,False
Mn0.03Ti0.97O2,680.0,False
Mn0.044Ge0.956,250.0,False
Mn0.048Ti0.952O2,340.0,False
Mn0.04Ge0.96,300.0,False
Mn0.04Zn0.96O,300.0,False
Mn0.05Ge0.95,225.0,False
Mn0.05Sn0.95O2,300.0,False
Mn0.05Ti0.95O2,680.0,False
Mn0.05Zr0.95O2,380.0,False
Mn0.061Ge0.939,295.0,False
Mn0.064Ge0.895Te0.041,369.0,False
Mn0.066Ti0.934O2,340.0,False
Mn0.06Ge0.94,300.0,False
Mn0.07Ti0.93O2,680.0,False
Mn0.08Zn0.92O,300.0,False
Mn0.09Zn0.91O,300.0,False
Mn0.13Zn0.87O,300.0,False
Mn0.15Ge0.85,300.0,False
Mn0.15Zn0.18Fe0.67O4,323.15,False
Mn0.176Ti0.824O2,340.0,False
Mn0.1Ni0.4Zn0.5Fe2O4,595.15,False
Mn0.23Ge0.77,300.0,False
Mn0.23TaS2,85.0,False
Mn0.25Fe1.75Sn,546.0,False
Mn0.25NbSe2,25.0,False
Mn0.262Zn0.206Fe2.532O4,473.0,False
Mn0.29Ge0.71,300.0,False
Mn0.2Ni0.3Zn0.5Fe2O4,596.15,False
Mn0.2Zn0.8Fe2O4,402.24,False
Mn0.33NbS2,48.0,False
Mn0.33NbSe2,22.0,False
Mn0.33S2Ta,80.0,False
Mn0.375Ti0.625O2,340.0,False
Mn0.3Co0.6Zn0.4Fe1.7O4,430.0,False
Mn0.3Ni0.2Zn0.5Fe2O4,585.15,False
Mn0.3Pd0.7,6.41,False
Mn0.3Zn0.7Fe2O4,306.0,False
Mn0.4Cd0.6Cr2S4,79.0,False
Mn0.4Sm0.6CoGe,270.0,True
Mn0.4Zn0.6Fe2O4,483.0,False
Mn0.4Zn0.6In0.035Fe1.965O4,614.0,False
Mn0.4Zn0.6In0.070Fe1.930O4,627.0,False
Mn0.4Zn0.6In0.100Fe1.900O4,635.0,False
Mn0.4Zn0.6In0.5Fe1.5O4,402.0,False
Mn0.50Fe1.50Sn,468.0,False
Mn0.52Si0.48,300.0,False
Mn0.53Si0.47,300.0,False
Mn0.54Si0.46,300.0,False
Mn0.5Al0.5Ni,375.0,False
Mn0.5Fe0.5B,796.0,False
Mn0.5Fe0.5NiSi0.955Al0.045,475.0,False
Mn0.5Ni0.5,295.0,False
Mn0.5Zn0.5Al0.4Fe1.6O4,327.55,False
Mn0.5Zn0.5Fe2O4,375.14,False
Mn0.5Zn0.5Ho0.1Fe1.9O4,354.0,True
Mn0.5Zn0.5La0.05Fe1.95O4,441.15,True
Mn0.5Zn0.5La0.1Fe1.9O4,420.15,True
Mn0.60Fe1.25P0.66Si0.34S0.00,323.9,False
Mn0.60Fe1.25P0.66Si0.34S0.01,319.9,False
Mn0.60Fe1.25P0.66Si0.34S0.02,309.7,False
Mn0.60Fe1.25P0.66Si0.34S0.03,305.6,False
Mn0.60Fe1.25P0.66Si0.34S0.04,303.1,False
Mn0.60Fe1.30P0.64Si0.36F0.00,325.4,False
Mn0.60Fe1.30P0.64Si0.36F0.01,306.8,False
Mn0.60Fe1.30P0.64Si0.36F0.02,295.3,False
Mn0.60Fe1.30P0.64Si0.36F0.03,278.8,False
Mn0.61Zn0.39Fe2O4,401.64,False
Mn0.66Fe1.29P0.58Si0.42,450.0,False
Mn0.66Fe1.29P0.63Si0.37,390.0,False
Mn0.66Fe1.29P0.66Si0.34,350.0,False
Mn0.67Zn0.33Fe2O4,630.0,False
Mn0.68Cd0.17PS3(Et4N)0.30,16.0,False
Mn0.6Al0.4Ni,284.0,False
Mn0.6Cd0.4Cr2S4,72.0,False
Mn0.6Fe1.22W0.05P0.64Si0.36,266.7,False
Mn0.6Fe1.23W0.04P0.64Si0.36,286.2,False
Mn0.6Fe1.24W0.03P0.64Si0.36,301.8,False
Mn0.6Fe1.25W0.02P0.64Si0.36,302.6,False
Mn0.6Fe1.26W0.01P0.64Si0.36,312.1,False
Mn0.6Fe1.27P0.64Si0.36,326.0,False
Mn0.6Sm0.4CoGe,315.0,True
Mn0.6Zn0.4Fe2O4,592.75,False
Mn0.73Cd0.05PS3(bipy)0.44,24.0,False
Mn0.73Fe0.27NiGe,80.0,False
Mn0.75Fe1.25Sn,383.0,False
Mn0.75Fe2.25O4,783.15,False
Mn0.778Zn0.128Sn0.004Fe2+0.098Fe3+1.992O4,542.15,False
Mn0.778Zn0.128Ti0.004Fe2+0.098Fe3+1.992O4,543.15,False
Mn0.77PS3(bipy)0.44,40.0,False
Mn0.782Zn0.128Fe2+0.09Fe3+2O4,538.15,False
Mn0.7Fe0.3NiGe,154.0,False
Mn0.7Ir0.3Co2O4,160.0,False
Mn0.7Mg0.3Fe2O4,463.15,False
Mn0.7Zn0.3Fe2O4,460.0,False
Mn0.85Co0.3Ni0.85Si0.82Ga0.18,239.0,False
Mn0.85Co0.3Ni0.85Si0.88Ga0.12,520.0,False
Mn0.85Co0.3Ni0.85Si0.9Ga0.1,542.0,False
Mn0.85Cr0.15CoGe,345.0,False
Mn0.85Ni0.85Fe0.30Si0.85Ga0.15,504.0,False
Mn0.86PS3(Et4N)0.28,40.0,False
Mn0.87Fe0.13CoGe,285.0,False
Mn0.88Fe0.12CoGe,285.0,False
Mn0.894Mg0.347Fe1.758O3.88,570.15,False
Mn0.89Cr0.11CoGe,255.0,False
Mn0.89Cr0.11NiGe,317.5,False
Mn0.89Cu0.11CoGe,238.0,False
Mn0.8Al0.2Ni,121.0,False
Mn0.8Cd0.2Cr2S4,68.0,False
Mn0.8Cr0.2AlGe,601.0,False
Mn0.8Ir0.2Co2O4,163.0,False
Mn0.8Mg0.2V2O4,43.0,False
Mn0.8Sm0.2CoGe,270.0,True
Mn0.8Zn0.2Eu0.05Fe1.95O4,630.0,True
Mn0.8Zn0.2Fe2O4,515.0,False
Mn0.8Zn0.2Gd0.01Fe1.99O4,680.0,True
Mn0.8Zn0.2Gd0.1Fe1.9O4,630.0,True
Mn0.8^2+Fe0.2^3+[Mn0.2^2+Fe1.8^3+]O4,573.0,False
Mn0.925Fe0.075Au2,400.0,False
Mn0.925Ni0.075CoGe,345.0,False
Mn0.92Al0.08CoGe,300.8,False
Mn0.92Cd0.08CoGe,333.9,False
Mn0.935Ni0.065CoGe,345.0,False
Mn0.945Ni0.055CoGe,345.0,False
Mn0.94Al0.06CoGe,286.6,False
Mn0.95Cd0.05CoGe,327.2,False
Mn0.95Cr0.05As,234.0,False
Mn0.95Fe0.05Au2,380.0,False
Mn0.95Ir0.05Co2O4,164.0,False
Mn0.965Ni0.035CoGe,345.0,False
Mn0.96Al0.04CoGe,276.6,False
Mn0.96Co1.04GeB0.02,260.0,False
Mn0.96CoGe,258.0,False
Mn0.96Cr0.04CoGe,225.0,False
Mn0.975Cr0.025Si,23.6,False
Mn0.975Ni0.025CoGe,345.0,False
Mn0.97CoGe,265.0,False
Mn0.985CoGe1.015,345.0,False
Mn0.98Al0.02CoGe,270.5,False
Mn0.98Cd0.02CoGe,318.1,False
Mn0.98Co0.95V1.08Ga0.99,367.0,False
Mn0.98CoGe1.02,345.0,False
Mn0.98Cr0.015Fe0.005As,268.0,False
Mn0.98Cr0.018Fe0.002As,280.0,False
Mn0.98Cr0.01Fe0.01As,265.0,False
Mn0.98Fe0.02P,270.0,False
Mn0.98Fe0.02P0.95As0.05,285.0,False
Mn0.98Fe0.02P0.9As0.1,295.0,False
Mn0.98Ni0.02CoGe,345.0,False
Mn0.99Ni0.01CoGe,345.0,False
Mn0.99V0.01CoGe,318.0,False
Mn0.9Al0.1Ni,59.0,False
Mn0.9Ir0.1Co2O4,158.0,False
Mn0.9Pd0.1CoGe,318.0,False
Mn0.9Zn0.1Fe2O4,530.0,False
Mn0.9Zn0.1Ni0.05Ti0.05Fe1.9O4,558.0,False
Mn0.9Zn0.1Ni0.05Ti0.05Gd0.00Fe1.9O4,545.0,True
Mn0.9Zn0.1Ni0.05Ti0.05Gd0.01Fe1.89O4,496.0,True
Mn0.9Zn0.1Ni0.05Ti0.05Gd0.02Fe1.88O4,481.0,True
Mn0.9Zn0.1Ni0.05Ti0.05Gd0.03Fe1.87O4,475.0,True
Mn0.9Zn0.1Ni0.05Ti0.05Gd0.04Fe1.86O4,473.0,True
Mn0.9Zn0.1Ni0.05Ti0.05Gd0.05Fe1.85O4,471.0,True
Mn0.9Zn0.1Ni0.10Ti0.10Fe1.8O4,552.0,False
Mn0.9Zn0.1Ni0.15Ti0.15Fe1.7O4,498.0,False
Mn0.9Zn0.1Ni0.20Ti0.20Fe1.6O4,477.0,False
Mn0.9Zn0.1Ni0.25Ti0.25Fe1.5O4,451.0,False
Mn0.9Zr0.1CoGe,278.0,False
Mn0Fe3O4,883.15,False
Mn1,0.0,False
Mn1.00As0.75Sb0.25,318.0,False
Mn1.00Fe1.00Sn,284.0,False
Mn1.00Sb,598.0,False
Mn1.03As0.7Sb0.3,220.0,False
Mn1.03CoGe0.97,275.0,False
Mn1.05Fe0.9P0.5Si0.47Mg0.03,352.0,False
Mn1.05Fe0.9P0.5Si0.48Mg0.02,319.0,False
Mn1.05Fe0.9P0.5Si0.49Mg0.01,279.0,False
Mn1.05Fe0.9P0.5Si0.5,275.0,False
Mn1.05Fe0.9P0.5Si0.5Cu0.10,261.0,False
Mn1.08Bi,433.0,False
Mn1.08Zn2.92,140.0,False
Mn1.0Co0.99V1.0Al1.01,105.0,False
Mn1.0Fe2.0Ge,400.0,False
Mn1.10Sb,504.0,False
Mn1.12Rh2Sb0.88,348.0,False
Mn1.12Zr0.1Sb,293.0,False
Mn1.13Ni1.03Fe0.23Ge0.61,186.0,False
Mn1.15Fe0.85P0.50Si0.45B0.05,238.5,False
Mn1.15Fe0.85P0.52Si0.45B0.03,228.0,False
Mn1.15Fe0.85P0.55Si0.44Al0.01,317.0,False
Mn1.15Fe0.85P0.55Si0.45,284.0,False
Mn1.15Fe0.85P0.65Si0.13Ge0.2B0.02,289.0,False
Mn1.15Ga,595.0,False
Mn1.1Fe0.9P0.46As0.54,287.0,False
Mn1.1Fe0.9P0.47As0.53,293.5,False
Mn1.1Fe0.9P0.7As0.3,150.0,False
Mn1.1Fe0.9P0.7Ge0.3,380.0,False
Mn1.1Fe0.9P0.8Ge0.2,251.0,False
Mn1.1Fe3.9Si3,308.0,False
Mn1.1Sb,574.0,False
Mn1.20Sb,397.0,False
Mn1.22Sb,332.0,False
Mn1.25Fe0.75Sn,204.0,False
Mn1.25Sb,314.0,False
Mn1.2Co0.9V0.9Ga,351.0,False
Mn1.2Fe0.8P0.45Si0.55B0.03,280.0,False
Mn1.2Fe0.8P0.5Si0.5B0.03,252.0,False
Mn1.2Fe0.8P0.6Si0.4B0.03,176.0,False
Mn1.2Fe0.8P0.6Si0.4B0.05,181.0,False
Mn1.2Fe0.8P0.74Ge0.26,277.4,False
Mn1.2Fe0.8P0.74Ge0.26Al0.004,287.2,False
Mn1.2Fe0.8P0.74Ge0.26Al0.008,288.6,False
Mn1.2Fe0.8P0.74Ge0.26Al0.010,292.2,False
Mn1.2Fe0.8P0.74Ge0.26Al0.012,294.4,False
Mn1.2Fe0.8P0.75Ge0.25,276.5,False
Mn1.2Fe0.8P0.75Ge0.25Al0.010,282.4,False
Mn1.2Fe0.8P0.76Ge0.24,260.8,False
Mn1.2Fe0.8P0.76Ge0.24Al0.010,271.1,False
Mn1.2Fe1.18V0.62Al,360.0,False
Mn1.2Fe3.8Si3,296.0,False
Mn1.2Pt0.8,540.0,False
Mn1.2Sn0.5Ga0.5,306.0,False
Mn1.39Co0.54V1.14Ga0.93,478.0,False
Mn1.3Fe0.65P0.5Si0.5,270.0,False
Mn1.3Fe0.7P0.5As0.5,190.0,False
Mn1.3Fe1.7O4,514.5,False
Mn1.3Fe3.7Si3,286.0,False
Mn1.46Co0.56V1.0Al0.98,423.0,False
Mn1.4Co0.8V0.8Ga,442.0,False
Mn1.50Fe0.50Sn,177.0,False
Mn1.56Co0.96Ni0.48O4,187.5,False
Mn1.5Co0.75V0.75Ga,468.0,False
Mn1.5Ru1.5Ga,325.0,False
Mn1.5Sn,269.0,False
Mn1.5Sn0.5Ga0.5,284.0,False
Mn1.6Co0.7V0.7Ga,544.0,False
Mn1.75Sn,260.5,False
Mn1.7Sn0.5Ga0.5,283.0,False
Mn1.85Co0.15Sb,550.0,False
Mn1.89Fe1.02Al1.09,-505.0,False
Mn1.89Pt0.98Ga1.12,223.0,False
Mn1.8Co0.2Sb,550.0,False
Mn1.8Co0.6V0.6Ga,600.0,False
Mn1.8Ru1.2Ga,325.0,False
Mn1.8Sn,256.0,False
Mn1.91Fe1.03Al1.06,-525.0,False
Mn1.93Fe0.96Si1.10,-89.0,False
Mn1.95Cr0.05Sb,550.0,False
Mn1.98SbBi0.02,553.0,False
Mn1.99Fe0.88Si1.13,-10.0,False
Mn1.9Cr0.1Sb,504.0,False
Mn1/3NbS2,45.0,False
Mn1/4NbS2,104.0,False
Mn11Ge8,270.0,False
Mn12O12(O2CCH3)16(H2O)4·2CH3CO2H·4H2O,0.9,False
Mn13Pt7,250.0,False
Mn1Fe4Si3,318.0,False
Mn1Nd1Si2,441.0,True
Mn1Ni1O3,413.0,False
Mn1Ni1O4Zn1,90.0,False
Mn1Ni1Si1,622.0,False
Mn1Ni2Sb1,334.0,False
Mn1O3Pr1,80.0,True
Mn1P1Ru1,269.0,False
Mn1Pr1Si2,434.0,True
Mn1Si1Y1,275.0,True
Mn1Si2Sm1,464.0,True
Mn2.00Fe1.00Sn,415.0,False
Mn2.04NiGa,588.0,False
Mn2.05V0.95Al1.00,750.0,False
Mn2.06V0.95Ga0.99,768.0,False
Mn2.25O4Zn0.75,9.0,False
Mn2.3Fe0.7Sn2,261.0,False
Mn2.42Fe0.58Sn,200.0,False
Mn2.50Fe0.50Sn,155.0,False
Mn2.55O4Zn0.45,25.0,False
Mn2.5Ga,600.0,False
Mn2.7Fe0.3Sn2,254.0,False
Mn2.7O4Zn0.3,32.0,False
Mn2.91Cu0.78Gd0.13N,239.0,True
Mn2.93Cu0.81Gd0.10N,164.0,True
Mn2.94Cu0.82Gd0.04N,146.0,True
Mn2.97Gd0.03Ga,715.0,True
Mn20Nd17O60Sr3,130.0,True
Mn23Nd6,438.0,True
Mn23Pr6,448.0,True
Mn23Sm6,442.0,True
Mn23Tb6,455.0,True
Mn23Tm6,404.0,True
Mn23Y6,486.0,True
Mn23Yb6,406.0,True
Mn2Co0.5V0.5Al,671.0,False
Mn2Co0.5V0.5Ga,634.0,False
Mn2Co0.7V0.3Al,699.0,False
Mn2Co0.9V0.1Al,712.0,False
Mn2CoAl,732.5,False
Mn2CoGa,728.0,False
Mn2CoSb,485.0,False
Mn2CoSn,602.0,False
Mn2CrB4,440.0,False
Mn2CrGa,813.0,False
Mn2CuAl,690.0,False
Mn2FeGe,202.0,False
Mn2FeReO6,520.0,False
Mn2FeSi,200.0,False
Mn2Mo3O8,39.0,False
Mn2MoB4,590.0,False
Mn2Nd,104.0,True
Mn2Nd1Si2,32.0,True
Mn2Nd2O9SrTi,131.0,True
Mn2Ni1.4Ga0.6,300.0,False
Mn2Ni1.6Sn0.4,310.0,False
Mn2Ni4O4,116.0,False
Mn2NiGa,588.0,False
Mn2NiO4,110.0,False
Mn2NiSb,647.0,False
Mn2NiSn,556.25,False
Mn2Np,18.0,False
Mn2Np1Si2,300.0,False
Mn2O4Sn1,53.0,False
Mn2O4Ti,73.0,False
Mn2O4V,53.5,False
Mn2PdIn,343.0,False
Mn2PdSn,413.25,False
Mn2Pr,113.5,True
Mn2PtGa,230.0,False
Mn2PtIn,350.0,False
Mn2PtV,243.0,False
Mn2PuSi2,215.0,False
Mn2Rh0.95Ir0.05Sn,265.6,False
Mn2RhSn,270.0,False
Mn2RuGa,272.0,False
Mn2RuGa (annealed at 773 K),396.0,False
Mn2RuGe,303.0,False
Mn2RuSn,257.3,False
Mn2Sb,550.0,False
Mn2Sb0.7Sn0.3,464.0,False
Mn2Sb0.8Sn0.2,483.0,False
Mn2Sb0.96Bi0.04,550.0,False
Mn2Sb0.9Sn0.1,502.0,False
Mn2ScSbO6,42.0,True
Mn2Si2Tb1,65.0,True
Mn2Si2U,375.0,False
Mn2SiS4,86.0,False
Mn2Sm,86.0,True
Mn2Sn,256.5,False
Mn2Sn0.5Ga0.5,262.0,False
Mn2TaB4,780.0,False
Mn2Tb,44.0,True
Mn2TiO4,81.5,False
Mn2Tm,12.0,True
Mn2V0.5Co0.5Al,641.0,False
Mn2V0.5Co0.5Ga,672.0,False
Mn2WB4,575.0,False
Mn2Y,110.0,True
Mn3 Ge,920.0,False
Mn3.16Ge,365.0,False
Mn3.3Sn0.7C,348.0,False
Mn3.5Fe1.5GeSi2,218.0,False
Mn3.76Ga0.24N,610.0,False
Mn3.97Ge,365.0,False
Mn30Al45Ni25,402.0,False
Mn30Al48Ni22,421.0,False
Mn37.5Fe10.5Ni41Sn11,318.0,False
Mn39.5Fe8.5Ni41Sn11,305.0,False
Mn39Co26Ge35,300.0,False
Mn3Al,605.0,False
Mn3Al0.5Ge0.5C,275.0,False
Mn3AlC,315.0,False
Mn3As2,270.0,False
Mn3Cu0.5Si0.5N,367.0,False
Mn3Cu0.6Si0.4N,308.0,False
Mn3Cu0.7Si0.3N,239.0,False
Mn3Cu0.89N0.96,147.7,False
Mn3Cu0.8Ag0.2N,150.0,False
Mn3Cu0.8Ag0.2N0.8C0.2,165.0,False
Mn3Cu0.8Si0.2N,160.0,False
Mn3Cu0.9Ni0.1N,150.0,False
Mn3Cu0.9Si0.1N,153.0,False
Mn3Cu4Bi4,456.15,False
Mn3CuN,143.0,False
Mn3CuN0.55C0.45,165.0,False
Mn3CuN0.75C0.25,160.0,False
Mn3CuN0.78,390.0,False
Mn3CuN0.7C0.3,163.0,False
Mn3CuN0.8C0.2,153.0,False
Mn3CuN0.95C0.05,143.0,False
Mn3CuN0.97,143.0,False
Mn3CuN0.9C0.1,149.0,False
Mn3Fe2GeSi2,224.0,False
Mn3Ga,757.5,False
Mn3Ga(C0.85N0.15),250.0,False
Mn3Ga0.5Ge0.5C,238.0,False
Mn3Ga0.8Ge0.2C,220.0,False
Mn3Ga0.9Ge0.1C,235.0,False
Mn3GaC,247.0,False
Mn3GaC0.25,420.0,False
Mn3GaC0.78,295.0,False
Mn3GaC0.8,318.0,False
Mn3GaC0.9,220.0,False
Mn3Ge,820.0,False
Mn3Ge (L12),400.0,False
Mn3NSb,353.0,False
Mn3Ni0.649Cu0.351N,284.0,False
Mn3Ni0.808Cu0.192N,298.0,False
Mn3Ni0.844Cu0.156N,300.0,False
