#mammos csv v1
#SpontaneousMagnetization,ExchangeStiffnessConstant,UniaxialAnisotropyConstant,CoercivityHcExternal,Remanence,MaximumEnergyProduct,,,
#https://w3id.org/emmo/domain/magnetic_material#EMMO_032731f8-874d-5efb-9c9d-6dafaa17ef25,https://w3id.org/emmo/domain/magnetic_material#EMMO_526ed2a5-a017-590e-8eb8-8a900f2b3b78,https://w3id.org/emmo/domain/magnetic_material#EMMO_49a882d1-9ce7-522b-91e7-3a460f25f5ac,https://w3id.org/emmo/domain/magnetic_material#EMMO_fe101d1d-f1f7-54f8-886b-fa6d6052ce98,https://w3id.org/emmo/domain/magnetic_material#EMMO_8fc78216-4859-53c2-b41e-e38062b04054,https://w3id.org/emmo/domain/magnetic_material#EMMO_e1028129-c23e-57ac-9174-2f34ddbf3926,,,
#A / m,J / m,J / m3,A / m,A / m,J / m3,rad,,
Ms (A/m),A (J/m),K (J/m^3),Hc (A/m),Mr (A/m),BHmax (J/m^3),relative_angle,calculator,file_path
1033411.003799688,6.961809036052564e-10,2545613.344311597,1886094.292824583,621803.3405697555,48328.2766712018,0.9251324926770544,mumax3_RelaxDriver,data/output_190244_1730
7537705.345954156,9.363870966543247e-10,6280615.041098606,387653.9344464224,5198787.113654851,1005448.0574626132,0.7541732133102451,mumax3_RelaxDriver,data/output_190244_1573
4505673.175023351,9.180289543203485e-10,7787920.212616876,1344392.5257190005,3041361.90433946,738788.7475795153,0.8262943262231125,mumax3_RelaxDriver,data/output_190244_524
5668711.047253054,6.126410971096012e-10,7403571.229934717,911730.3776263848,3581971.104153867,755785.0392686651,0.8803888829213422,mumax3_RelaxDriver,data/output_190244_1153
3647227.294191603,3.769532651988657e-10,8144090.304265838,1716450.571012199,2833982.4248420866,832730.7049349938,0.6775970717328272,mumax3_RelaxDriver,data/output_190244_1979
4362971.573398893,3.8908182557549336e-10,823665.3463664934,46491.036493294814,1524402.4572206032,28637.59239168711,1.3198634325641525,mumax3_RelaxDriver,data/output_190244_1151
3232867.788132865,6.75496875647166e-10,9008433.71951573,1967699.628134684,1688237.6818220215,288335.8388900159,1.0215377513491357,mumax3_RelaxDriver,data/output_190244_1959
7020572.581114666,5.048926954699574e-10,1335007.9967210614,153273.42420818098,869393.1500090444,24425.340574090264,1.3686441373743112,mumax3_RelaxDriver,data/output_190244_2333
2950212.236571312,1.6517755839112456e-10,8514109.412218153,702730.7196567354,458017.3303786884,20611.84140588204,1.4152462841834335,mumax3_RelaxDriver,data/output_190244_441
6538955.167174285,1.5646502726966934e-10,5831668.173108877,136713.7747022193,489753.1898379794,10089.56868533605,1.1447912031501013,mumax3_RelaxDriver,data/output_190244_2134
5695737.734233882,9.333477635988327e-10,8169950.475110433,648980.8189353518,1754414.2602463327,163929.67688846836,1.2583414003623508,mumax3_RelaxDriver,data/output_190244_2402
6036364.987602964,3.142891838923439e-11,638444.3209252722,52814.33156998872,189113.10898056364,1468.1803455179047,0.8988297559561537,mumax3_RelaxDriver,data/output_190244_2396
994180.9157225754,2.189396040355568e-11,6923154.436823842,5231839.360141974,576477.34130075,44604.82373799531,0.9522255594239808,mumax3_RelaxDriver,data/output_190244_611
6815754.9148869,2.0175551562789056e-10,3723677.4644108415,95634.11306500586,335232.65915917465,4691.288838772432,0.9911239001748446,mumax3_RelaxDriver,data/output_190244_1767
2796215.3065058817,5.182340550422389e-10,5979581.028563439,1213424.8939261453,1089118.2924215675,111396.71432587688,1.171179782444133,mumax3_RelaxDriver,data/output_188487_361
2357444.05762324,5.834626459723955e-10,857968.3657044556,319330.4800824871,2017059.8792856268,230403.9385669848,0.532215529933335,mumax3_RelaxDriver,data/output_190244_2787
1088268.2739212385,3.923340172363388e-11,3901390.2005511215,2451714.94420129,538730.0130166337,36902.842876238414,1.052765046141783,mumax3_RelaxDriver,data/output_190244_1124
3027605.890143845,5.867408952316706e-10,2075527.82769756,218.82181338570217,598.1343341207539,0.291774912771133,1.5687334746601118,mumax3_RelaxDriver,data/output_190244_2549
6238538.180737756,6.449604559958025e-10,5941164.134710578,668088.0542941621,3556782.666774083,546532.3662295688,0.9484520646643839,mumax3_RelaxDriver,data/output_190244_2974
1768270.680997329,6.680108994108857e-10,3919386.650668189,1859489.6018123608,1525667.245101619,294861.88518933934,0.5298530655788705,mumax3_RelaxDriver,data/output_190244_2025
7082794.720024298,9.037846837438862e-10,562085.6385159956,231271.6148872719,1883276.3452203772,76522.31714346322,1.3807205740468378,mumax3_RelaxDriver,data/output_190244_1038
3681564.482529295,8.72581525738412e-10,2618875.515888844,83018.67584373461,266804.81825151265,3162.813096806041,1.4983645457832395,mumax3_RelaxDriver,data/output_188487_111
2673889.211381257,3.7088416234694005e-10,2581835.120617956,363472.5706473397,652963.7442752863,28133.493747323773,1.3248813905268906,mumax3_RelaxDriver,data/output_190244_629
6465385.934884148,3.271722097299857e-10,1629133.27381333,157287.28443936392,785161.310567695,23820.05973125399,1.337158008272865,mumax3_RelaxDriver,data/output_190244_2244
4263608.306368357,9.512481202079843e-10,8794886.924000144,1555107.1628591595,2506230.8764336244,530907.6150477517,0.9404831353584484,mumax3_RelaxDriver,data/output_188487_247
7235005.464340175,7.640426374830165e-10,2870593.126694172,230726.4364588032,1135931.8602512723,39687.930782880445,0.9386963909517061,mumax3_RelaxDriver,data/output_190244_1569
6602004.584517791,8.214956176947812e-10,3463169.760567495,110810.58623405996,4511180.369747035,349292.10153550206,0.8134842830562519,mumax3_RelaxDriver,data/output_188487_193
4165297.867519932,5.228436364008473e-10,9624012.571501914,457446.846787373,524127.948990036,21922.71695990497,1.4431364302629126,mumax3_RelaxDriver,data/output_190244_1723
6873616.953594645,9.410825634243271e-11,5232319.815242362,99023.27189604,315290.99419015035,4440.680541634336,1.108811863772742,mumax3_RelaxDriver,data/output_190244_455
2980041.8697592914,9.208288468166695e-10,507211.3901169939,67862.03556280585,800192.4954076179,10720.169678556847,1.3287768330338916,mumax3_RelaxDriver,data/output_188487_74
3644289.733056507,3.6048505825368196e-10,3201096.231048752,529783.8887201878,1567842.5158324563,132575.86649219578,1.1229149738823254,mumax3_RelaxDriver,data/output_190244_1702
2431181.3753774343,1.5985082743925996e-10,540265.983911834,73672.95670384729,518746.6500966874,6975.372904252949,1.3875898062408285,mumax3_RelaxDriver,data/output_190244_387
4501992.492368642,6.81623654334908e-10,6085382.768330322,6178.808830217209,13038.657663860224,6.266441691372584,1.5676117405320684,mumax3_RelaxDriver,data/output_190244_1687
1657234.605360384,2.9908369729626877e-10,2590818.3179551405,1220379.5605081068,1069228.1796439225,123775.4773452785,0.8696637977495586,mumax3_RelaxDriver,data/output_190244_744
6734396.255582637,6.219444723497492e-10,1311689.7407786122,258262.93570775437,1362438.2242614476,55436.50451733847,1.5356502504158671,mumax3_RelaxDriver,data/output_190244_2475
2271094.820074814,7.850650235328553e-10,758222.9400884133,21414.434708689667,93226.7642038317,311.4201466189885,1.5248346423287888,mumax3_RelaxDriver,data/output_190244_532
7594141.807185739,6.59792533936027e-10,5332233.968813963,315849.70385986875,1352300.2476588262,76030.95318968293,1.1653957231367664,mumax3_RelaxDriver,data/output_188487_41
4834690.078090915,8.696850933285186e-10,153782.1755034563,29832.739266253044,3962194.2996220654,77594.7027501276,1.2128237315281956,mumax3_RelaxDriver,data/output_190244_632
3769995.332460691,1.3487789829741544e-10,6015870.125763385,1178899.1563319168,2878166.658765024,739489.6999273747,0.6911106521210595,mumax3_RelaxDriver,data/output_190244_2218
5498085.23246207,5.019843102529494e-10,7666868.706209156,1066535.5786832818,5000204.269697028,2146736.939482808,0.40963355311388305,mumax3_RelaxDriver,data/output_190244_1099
1726072.7482193173,4.5421548632181524e-10,1003523.0465250866,340935.2638286346,693507.6769713535,31639.150607772463,1.1565098022857627,mumax3_RelaxDriver,data/output_190244_2013
4347794.79746501,3.4398321376579373e-10,389901.3757764047,198787.48717519816,1243005.4228774249,39654.43129989959,1.4199441989797426,mumax3_RelaxDriver,data/output_190244_2539
3267557.8071708754,9.315448548508975e-10,3905973.284088631,640259.0870720419,1190225.189851532,96176.26015691429,1.198958715872252,mumax3_RelaxDriver,data/output_190244_1242
3605371.51798114,9.192962560582173e-10,8220724.39846033,1457852.0715324564,1639515.5717161812,239945.6299858162,1.099554279618561,mumax3_RelaxDriver,data/output_190244_1586
7482655.603338916,1.2874902972621166e-10,7217000.932868938,59478.77822438271,203440.42850585128,1761.0812720734773,0.991406727392036,mumax3_RelaxDriver,data/output_190244_2204
4700251.225512177,1.0759167866900168e-10,4831595.754717428,560868.4508683459,1751975.6392530664,155369.50649153732,1.173755640229135,mumax3_RelaxDriver,data/output_190244_413
4222142.2755402485,1.8320424301969708e-10,7477829.719793846,1237328.418034064,2691080.437470694,583709.5623981149,0.8726845722658083,mumax3_RelaxDriver,data/output_190244_2782
3736368.707594308,4.85739490232167e-10,2882031.960652754,509053.86983331456,1755295.2372971135,155899.28108257154,1.0778065099571044,mumax3_RelaxDriver,data/output_190244_948
3089172.975083525,1.0440760134826086e-10,9040348.909494802,1623733.3272993406,1173276.2845148104,137927.37117339548,1.1797499724129372,mumax3_RelaxDriver,data/output_190244_2735
4818026.821557642,1.2371217720794609e-10,8115891.992929645,773936.8205829368,1845970.782952196,223807.5673920351,1.1725759082301472,mumax3_RelaxDriver,data/output_190244_2631
4888271.433473782,9.53727937197373e-10,9829713.878595851,396629.1809187599,616680.3056415985,26319.50123261832,1.4435699196578948,mumax3_RelaxDriver,data/output_190244_1374
7935475.222402053,8.792893959838532e-10,3743595.268900082,94219.52972673003,557387.65586136,8797.336229926455,0.49674368098630917,mumax3_RelaxDriver,data/output_190244_670
4041994.169826868,8.55930470953842e-10,6533964.548224038,1270047.5339063625,3104409.6089411653,842551.2882346272,0.6950836591009331,mumax3_RelaxDriver,data/output_190244_1658
3871737.649097207,5.670613217182267e-10,5805612.793112369,1051563.8057137886,2046628.689540244,310579.29133262264,1.0143696472688264,mumax3_RelaxDriver,data/output_190244_386
6354680.857485857,9.052899200769471e-10,956175.3452458122,108616.43849999682,2797073.4255384062,129278.9787608043,0.9155727947552192,mumax3_RelaxDriver,data/output_190244_724
1076541.133061365,3.622197753632178e-11,7192062.634362168,2197414.485005097,227661.78747838404,6795.035806233899,1.3577173698913718,mumax3_RelaxDriver,data/output_190244_640
6309703.71376641,9.000978365323066e-10,4873663.211543494,194902.35301176648,1185905.0004289525,39593.669899155866,1.3792884600170368,mumax3_RelaxDriver,data/output_190244_919
4483791.32800712,6.987073241372729e-10,143231.0847100471,38376.88077002435,4384536.249700606,129683.99518730002,1.550775373393798,mumax3_RelaxDriver,data/output_190244_1112
5769815.186307182,4.0517084042143475e-10,2272109.470167787,11856.795319513072,1471445.0807330073,9426.950384553946,0.6041414183118204,mumax3_RelaxDriver,data/output_188487_170
6031764.458864814,3.746452611233639e-10,5554004.805874917,501973.12202683534,2772015.270121116,310402.70558915497,1.097133544757781,mumax3_RelaxDriver,data/output_190244_779
7718827.38391579,8.493196574319227e-10,4273399.333781335,173891.99802266876,973239.9663816056,27600.974567555404,0.7601456661695312,mumax3_RelaxDriver,data/output_190244_519
3218224.843373345,7.496985454843917e-10,2535843.8724714792,80009.65889329903,205621.3685131602,2172.679145065769,1.5084622699854693,mumax3_RelaxDriver,data/output_190244_1661
6041102.93401079,4.896170520979818e-10,8483371.145169623,1067354.3903369403,4851311.427989806,1644642.609071115,0.6187753488664449,mumax3_RelaxDriver,data/output_190244_2128
6024038.317110218,6.590103545089326e-10,7666956.428670165,512064.5455018832,1617371.8171154652,124363.77370419634,1.297115714997111,mumax3_RelaxDriver,data/output_190244_944
2134436.869514214,1.1608877319944792e-10,7494357.494709213,2040755.5697101,851550.2945334914,83011.90795713529,1.1601709227932497,mumax3_RelaxDriver,data/output_190244_503
7421592.944273492,3.616814201177573e-10,6962095.058040873,225389.89005777985,681682.3077947932,21782.861302425656,1.4479018507008226,mumax3_RelaxDriver,data/output_190244_2886
4080392.747808745,6.811343676405501e-10,6114821.021677147,457259.3629900304,801545.9816166938,42364.741003061135,1.3728390999051938,mumax3_RelaxDriver,data/output_188487_260
4919815.542510113,5.887703353123406e-10,641557.4738743979,56787.77664965435,3160964.2686092537,75986.81851434364,0.44827671855316725,mumax3_RelaxDriver,data/output_190244_1312
3066907.0726420656,8.744516760504477e-10,9215447.732641676,2988551.6959760706,2969387.5010106107,1187608.0718214158,0.25012316106993776,mumax3_RelaxDriver,data/output_190244_1286
4211871.7182489,1.183745589612209e-10,9163657.467272935,758928.0039619246,957607.1310870438,71600.75648498615,1.3401175821493603,mumax3_RelaxDriver,data/output_190244_833
5452688.173969811,4.4982473564651346e-10,8065801.291497772,1003574.7546250646,4125121.066620266,1181344.2072236238,0.6981026001437263,mumax3_RelaxDriver,data/output_190244_2141
2864351.4214952267,6.161686176819091e-10,414793.22651246656,12187.920629052362,143391.5061737351,302.07532225183684,1.4899123159685541,mumax3_RelaxDriver,data/output_190244_1380
5996944.608537239,8.099950852978667e-10,2372931.131174859,85620.42276451178,3768806.905728472,199426.02945048717,0.7802549237370238,mumax3_RelaxDriver,data/output_190244_693
4684192.979858483,3.578907655293524e-11,1721649.0603580049,36444.49917049126,281584.109384042,1117.593358868517,1.1900941189050105,mumax3_RelaxDriver,data/output_190244_1254
2141931.4304162576,5.414275873264538e-10,1141494.5935878707,401975.629944986,1231830.433658749,90751.00940472887,0.9569537349323992,mumax3_RelaxDriver,data/output_190244_2335
1597827.2781274875,5.239572235922521e-10,6939371.262099903,1956431.1716183985,473449.4544589797,27407.47952378455,1.2698602594407418,mumax3_RelaxDriver,data/output_190244_2452
6095845.997166147,9.19818571009842e-11,6192330.522822318,104643.63944753355,244344.61067127757,3258.875569690137,1.5515219622123126,mumax3_RelaxDriver,data/output_190244_1859
2396737.697895925,5.630958491747475e-10,6759017.073136946,2338039.7051330684,2052992.156561074,527965.6182655536,0.541279528657612,mumax3_RelaxDriver,data/output_190244_769
5444015.796193303,6.15890178006696e-10,765794.3222050967,64325.63252997974,1455272.1057474054,19498.93734128222,1.4509280187104758,mumax3_RelaxDriver,data/output_190244_1632
5144810.7119321935,8.878649449555717e-10,6176488.474676148,76799.40103363576,205813.0972909727,2113.0555572861176,1.524054493437388,mumax3_RelaxDriver,data/output_190244_808
844828.3814843677,6.018796735100081e-10,3021709.381448289,3005797.7207306013,728215.1210842469,72106.93061960493,0.5318397703991464,mumax3_RelaxDriver,data/output_190244_2993
6893058.381788901,8.671010748595648e-10,7979702.596383109,465430.1345798544,1913210.9826420047,144105.714739002,1.2882333149143539,mumax3_RelaxDriver,data/output_190244_2373
7934758.217994876,4.819197737846545e-10,8449265.888286246,184776.4007428184,637701.5577021603,17177.694461318486,1.0211966179297436,mumax3_RelaxDriver,data/output_188487_349
3031234.1814502543,7.573864305945781e-10,9458924.235357624,1257623.497668596,795684.7904040277,63837.60839374776,1.3048893627979303,mumax3_RelaxDriver,data/output_190244_576
4103620.303728319,6.232697641358853e-10,3616426.582228548,701799.0382713582,2769923.8750364385,435946.8965594531,0.8147286882164605,mumax3_RelaxDriver,data/output_188487_221
4622995.130581492,4.4116541477050715e-10,4101341.210963409,634076.25932292,3645353.7101259055,763198.7343667529,0.6614674277067613,mumax3_RelaxDriver,data/output_190244_1333
5154024.711811149,1.182255383897523e-10,8632911.66410684,804743.594991971,2810816.1352058365,530295.345615772,0.98340120689764,mumax3_RelaxDriver,data/output_190244_2130
5988423.1461110925,1.62439298432936e-10,3329022.590124995,44089.65663983188,180131.87862506622,1213.4226870029752,0.4771698365542576,mumax3_RelaxDriver,data/output_190244_2542
2707702.8003245643,1.2840426777573552e-10,2563532.677817066,787259.5306218604,2363458.6000979017,525003.508494384,0.49120436903119474,mumax3_RelaxDriver,data/output_190244_982
6845889.107925807,7.849394743772957e-10,6861788.051000937,243747.7458512521,1128044.0044455114,45047.89780294892,1.4263864304014735,mumax3_RelaxDriver,data/output_190244_2197
5955390.740560638,2.1556712433798228e-10,8146486.787646799,101961.06828900594,279926.2397676798,3877.1096127626574,1.4627245791283887,mumax3_RelaxDriver,data/output_190244_2205
2287407.668068301,1.1329715474919844e-11,5644015.789212463,1515347.601667908,1389225.8445771397,212386.25019625016,0.9166580584015093,mumax3_RelaxDriver,data/output_190244_2053
6027749.327114253,2.665268006275613e-10,4067232.5128903086,22828.375241470647,122364.89805533802,445.4814311390225,0.2765849879239659,mumax3_RelaxDriver,data/output_190244_960
2330580.1632661927,6.824770463268758e-10,2438427.6840998563,463842.1564614246,677778.8489821319,34098.6802395549,1.2752111431925945,mumax3_RelaxDriver,data/output_190244_417
7054267.811529781,5.290863603641353e-10,1196288.0930316278,10916.512158541069,52444.51236589431,91.44467122701096,1.565199258613876,mumax3_RelaxDriver,data/output_190244_1088
3277725.1291597425,9.429141974644506e-10,9429434.733011838,1860426.8599496323,1495687.041973223,223330.242116927,1.0959964719164357,mumax3_RelaxDriver,data/output_190244_560
5871366.142972691,7.793450148793537e-10,423937.4060809376,43426.30179570765,2887841.6303654914,85690.61417531274,1.5036203744749295,mumax3_RelaxDriver,data/output_190244_2947
1394383.1578827712,8.209833201104865e-10,3679695.07225379,1341800.3227795106,473777.8253977766,26133.47741315818,1.2241507318822362,mumax3_RelaxDriver,data/output_190244_1773
4270460.684386081,2.2631797166636646e-10,4623343.782295126,473115.1310466231,1260821.942057838,85354.59473805764,1.2651758351519942,mumax3_RelaxDriver,data/output_190244_512
5975275.038599853,2.3126270446140848e-10,1278469.5827080328,108958.3543029531,427165.4739407068,7140.002802418095,0.7689694043930028,mumax3_RelaxDriver,data/output_190244_2576
584323.7971604454,1.8670873909167587e-11,3862812.2453350457,5503301.395377535,506742.8455053178,35520.603644118426,0.5211496509918973,mumax3_RelaxDriver,data/output_190244_1453
7375079.871473895,3.488849552910067e-10,460831.02640389727,80017.9572551917,595275.6347531668,9257.537463541496,1.0960491190048876,mumax3_RelaxDriver,data/output_190244_2727
3885823.690251584,6.022995840749232e-10,8512417.781224975,1701011.1540672646,2707422.593862704,698319.6093306179,0.798320742816394,mumax3_RelaxDriver,data/output_190244_1642
3335509.817511095,7.718188188072856e-10,328864.1434792561,120871.80030193954,3053357.285768189,186297.1562594357,0.3720428694626976,mumax3_RelaxDriver,data/output_188487_146
1090854.0107760327,4.0630780804092186e-10,3153632.811360144,2321130.227032342,791466.6415294912,81033.77350391816,0.7589412978080143,mumax3_RelaxDriver,data/output_190244_2810
5837668.389623969,8.476967301081595e-10,7965907.552478472,1326650.145557097,5619570.1367353,3111146.6163967145,0.23480929111611235,mumax3_RelaxDriver,data/output_190244_2026
5980721.96088715,7.13378175970008e-10,8609539.7709896,999503.56560458,3592549.6306098546,744507.0941077967,0.9142332240273968,mumax3_RelaxDriver,data/output_190244_832
4506772.424634597,5.023335475070947e-10,5702593.666421018,583939.180861799,1390074.4453132704,111548.12521485152,1.254805127543951,mumax3_RelaxDriver,data/output_190244_1342
7499035.37947133,4.3027010015355867e-10,2749401.3748111823,78014.45232496974,428171.9793288645,4164.170371612967,0.979791640813102,mumax3_RelaxDriver,data/output_190244_604
6676618.4536272,2.2743768537309223e-10,7003533.148843579,263828.4323516347,3819271.908215036,574840.5789341229,0.9484051159512602,mumax3_RelaxDriver,data/output_190244_1330
5577941.263779873,2.928110832293988e-10,9535060.042918624,802144.1984976114,1806547.40899376,196055.57057224488,1.233445905132498,mumax3_RelaxDriver,data/output_190244_2049
4411921.364559239,9.891260246155687e-10,6767301.303414748,1229393.7167739824,3689218.635402838,1199199.727256457,0.5754939677938357,mumax3_RelaxDriver,data/output_190244_704
6902371.053234291,7.813230242893677e-11,3498022.106490217,114890.63427602543,453973.7679767098,8345.97812964215,0.811692888975908,mumax3_RelaxDriver,data/output_190244_1279
5385708.639740118,2.2244529196144642e-10,3509875.930446483,113869.49171420083,435267.3344891145,7375.409825812714,1.508443391768781,mumax3_RelaxDriver,data/output_190244_1160
3540701.2665677136,4.80417985070103e-10,5129754.268897967,1524005.4615863415,3477695.8713156544,1564910.5373392592,0.17032770332418845,mumax3_RelaxDriver,data/output_190244_1233
5336565.539333467,9.59487988707307e-10,3354113.054989011,174426.76186221265,923410.906755524,26853.34459485451,1.3892181660154965,mumax3_RelaxDriver,data/output_190244_1497
2665357.576082213,9.007673569592277e-10,2923545.8535347814,906030.4138782892,2191951.80018531,450484.50308578426,0.6036065289413999,mumax3_RelaxDriver,data/output_190244_1885
6081784.273454657,4.784142927318422e-10,6708943.638460427,599920.249738079,3927784.417458291,764746.6949658127,0.8514418209256909,mumax3_RelaxDriver,data/output_188487_256
2116401.7492132867,2.0842490524161002e-10,8204737.270259915,2970028.381997261,1297972.4692172946,204338.57291880064,0.9103648956194417,mumax3_RelaxDriver,data/output_190244_626
4100342.933073932,2.743998578912665e-10,2559746.269708261,460778.9382638268,3833814.299355428,1025353.564043322,0.2830491132344398,mumax3_RelaxDriver,data/output_190244_592
2883319.7550469018,8.544936933390228e-10,5262801.240478591,178467.02377703713,177289.62169066802,2644.344368345004,1.5081160343655828,mumax3_RelaxDriver,data/output_190244_2949
2732818.335828704,9.160845536753165e-10,7913602.762299092,1484934.9834117913,938320.9703960296,90534.20335591953,1.2207629169186376,mumax3_RelaxDriver,data/output_190244_636
7696783.38098042,9.521060290931431e-10,4697524.885734708,149352.1432618912,879512.5474111434,21827.965200316936,0.9737677451871651,mumax3_RelaxDriver,data/output_190244_2245
7945236.724499175,3.3291534812800987e-10,2423036.859987836,168248.74815879227,912612.5319701713,15853.29006623678,1.2884429348974897,mumax3_RelaxDriver,data/output_190244_1340
3634993.238207489,9.559817500083148e-10,5982751.491071628,124104.23521995432,173437.07714213972,2169.077430275935,1.5230840895757762,mumax3_RelaxDriver,data/output_190244_2039
3816910.9525745367,9.427413798896958e-10,4269932.665812854,539747.6308689992,1236724.2967117513,90798.21091915024,1.2446816573681647,mumax3_RelaxDriver,data/output_190244_2198
5965408.295395341,3.0475365623043913e-10,7364845.010430538,725438.9571116602,2557430.914891713,328277.6966108634,1.1282589805584742,mumax3_RelaxDriver,data/output_190244_1376
4031261.2702627834,2.580364679991778e-10,3289447.376926167,423722.4158266314,1516643.37898486,108267.41953407676,1.1887836979163533,mumax3_RelaxDriver,data/output_190244_1322
7261884.52769327,9.858716102348587e-10,7370714.355474471,578932.059416264,3069093.056872897,348825.4569337765,1.142048678130044,mumax3_RelaxDriver,data/output_188487_222
3413439.0941532566,3.043636002637533e-10,8674035.145001886,1896162.0933653945,2110592.273682267,445796.2196110835,0.9027030341285643,mumax3_RelaxDriver,data/output_190244_1867
7082813.453807145,9.996565067335078e-10,5133366.639273511,363899.835454015,4624840.270399579,731125.2266757574,0.8493231619395811,mumax3_RelaxDriver,data/output_190244_2180
7523161.364638192,1.0521730001087456e-10,8039545.096607362,81445.45949124098,638761.0510635404,13492.121402941091,0.2823909462394726,mumax3_RelaxDriver,data/output_190244_2299
5330210.745725165,4.841218184692998e-10,5385884.473656243,900985.7664069342,5129463.1715528015,2318335.4493348105,0.2058705510480312,mumax3_RelaxDriver,data/output_188487_104
2522832.689579146,4.833421522471854e-10,4428588.819876536,652194.3070320806,610478.5861821184,32948.61853061396,1.3262531001458537,mumax3_RelaxDriver,data/output_190244_594
4789839.820876844,8.656936876733796e-10,5006026.903873446,796270.1719934109,3030699.943526328,516022.9134916006,0.8800044975720496,mumax3_RelaxDriver,data/output_190244_2716
5486884.756762872,7.23655361443615e-11,6150499.155455905,5383.274397094325,13502.062379871022,2.578902896904038,1.3545618609274455,mumax3_RelaxDriver,data/output_190244_1998
4319412.340331326,3.6771020459768577e-10,9368534.604605537,1370108.241664712,1914204.6131515736,297586.9316882201,1.1080719488985253,mumax3_RelaxDriver,data/output_190244_2818
5588014.121762277,3.434911063894194e-10,731549.2151170977,160486.52218614472,1059770.3491495934,36893.28156743781,0.5057067171894813,mumax3_RelaxDriver,data/output_190244_498
2429279.770565191,8.833771113244507e-10,6979659.116355143,2280243.853701259,1672406.2964285014,323293.2660793492,0.8111738036041684,mumax3_RelaxDriver,data/output_188487_97
6432645.755482415,2.5824682398178873e-10,6646500.357849524,312012.9051695196,1261992.2658788024,61904.44300099865,1.3693566565761301,mumax3_RelaxDriver,data/output_190244_424
4024989.363304557,7.796009336215459e-11,6651112.440936729,130745.5933754768,250252.98026563931,3884.3444294220326,1.4865996562259718,mumax3_RelaxDriver,data/output_190244_2630
3871526.5547250393,7.12278061462221e-10,4342507.923630078,436247.9566425334,975246.7871673866,55739.67905867074,1.3208349085497526,mumax3_RelaxDriver,data/output_188487_113
3762934.124476759,6.363075954574294e-10,3145479.611587243,720594.4388413306,3416347.3355583167,935558.3757041388,0.42650422886584444,mumax3_RelaxDriver,data/output_190244_1098
6651035.945864635,7.156877724563829e-10,2080750.6082819472,51684.73527424856,378528.8787989007,3382.112589069897,0.3553302937500538,mumax3_RelaxDriver,data/output_190244_2914
2118818.6308507198,2.4651835004856877e-10,1283515.646347531,56766.43099910011,126796.0867421342,903.3993221843112,1.5120388461500993,mumax3_RelaxDriver,data/output_190244_2106
1291157.0350429674,1.564062783335515e-10,151546.44210032318,13152.151692267063,98203.61515297064,209.100700634691,1.504111552523125,mumax3_RelaxDriver,data/output_190244_1541
3613409.365503575,5.237742597186403e-10,3955591.276615697,411261.2521944686,905564.6690626875,48372.58106559568,1.3179259328343504,mumax3_RelaxDriver,data/output_190244_777
2214717.6402259786,4.762373821523817e-10,4184219.9070656425,780324.6613039133,596478.0979452207,33949.680216415894,1.2984905835782663,mumax3_RelaxDriver,data/output_190244_2568
3391990.5839977344,5.075747335212875e-10,3573428.443186373,782056.0100634291,1981951.12420918,264844.8644449035,0.9425471428466343,mumax3_RelaxDriver,data/output_190244_2226
3248597.052125262,2.1296527982259918e-10,9631755.363635698,1299873.3169366918,939812.4942073952,86206.27051015076,1.2774632152994927,mumax3_RelaxDriver,data/output_190244_2304
7688173.240612341,8.110975837038361e-10,4021625.303457733,309035.4765776538,1350812.9511757246,64818.086478505815,1.2699867279224673,mumax3_RelaxDriver,data/output_188487_248
7053115.429884579,6.333176274065561e-10,2451518.8824332813,6448.639742694285,1611338.5707822065,23.872582616084188,0.25304549085891986,mumax3_RelaxDriver,data/output_190244_2295
3532346.334398325,8.333328303523572e-10,6199203.940446542,1399262.782690758,2598850.66017646,629254.7218576026,0.7423642757127715,mumax3_RelaxDriver,data/output_190244_1803
4047438.843771636,1.3812511549302818e-10,260165.17021323348,43304.02753402639,355038.17076225794,3660.961411619637,0.28132599230546584,mumax3_RelaxDriver,data/output_188487_230
2697325.4229514515,5.083331005774848e-10,5795104.560276573,2185031.3140754933,2626157.434710355,925613.0745778354,0.22603616313082234,mumax3_RelaxDriver,data/output_190244_1735
6476177.064048633,5.043023396717836e-10,8257073.768229727,829114.3928321392,5454656.759882303,1856116.1493777952,0.5295663365592491,mumax3_RelaxDriver,data/output_190244_1870
7346145.422617139,1.7920340999661042e-10,5757295.552675601,98659.90643603458,925012.3754889674,36226.84337924007,0.9565184472741853,mumax3_RelaxDriver,data/output_190244_2328
4596678.518809594,2.4507507443699707e-10,1322179.7705385496,105991.77576407485,507473.1489413196,8335.478997715052,0.8483103473654936,mumax3_RelaxDriver,data/output_190244_1105
2637742.9099534573,8.66231875550513e-10,2953470.3596422165,889708.8947469802,1823935.0434146663,280610.3265690698,0.8065268684972585,mumax3_RelaxDriver,data/output_190244_863
4687639.902893493,7.22012689778494e-10,4323503.186297969,718409.1293862076,4022526.430654401,1039361.8765422774,0.5308973494675384,mumax3_RelaxDriver,data/output_190244_2973
4543563.995653704,6.905497258557869e-10,5813295.647178448,659224.5239869711,1593136.360598484,146953.14838869538,1.2065522778945768,mumax3_RelaxDriver,data/output_188487_261
